RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
5,2005,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0
14,2005,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0
16,2005,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0
22,2005,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
27,2005,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0
29,2005,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0
30,2005,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0
31,2005,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0
35,2005,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0
38,2005,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2005,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0
44,2005,1.0,2.0,2.0,1.0,0.0,1.0,2.0,4.0,4.0
45,2005,0.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0
48,2005,0.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0
51,2005,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0
52,2005,0.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0
53,2005,1.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0
54,2005,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
55,2005,0.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0
57,2005,0.0,2.0,3.0,1.0,0.0,1.0,4.0,1.0,4.0
60,2005,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0
65,2005,1.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0
69,2005,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0
73,2005,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0
74,2005,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
76,2005,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,3.0
77,2005,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0
79,2005,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0
81,2005,0.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0
85,2005,1.0,4.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0
89,2005,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0
91,2005,0.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0
97,2005,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
100,2005,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0
101,2005,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0
103,2005,0.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0
108,2005,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
109,2005,0.0,2.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0
112,2005,0.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
113,2005,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0
115,2005,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0
124,2005,1.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0
127,2005,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0
128,2005,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0
129,2005,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
130,2005,1.0,4.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0
131,2005,0.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0
134,2005,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0
135,2005,0.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0
136,2005,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0
137,2005,1.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0
140,2005,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0
144,2005,1.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0
146,2005,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0
149,2005,1.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0
150,2005,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0
152,2005,1.0,3.0,3.0,0.0,0.0,1.0,3.0,4.0,3.0
153,2005,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0
154,2005,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0
155,2005,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
157,2005,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0
158,2005,0.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0
159,2005,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
160,2005,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0
162,2005,1.0,2.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0
163,2005,0.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,0.0
164,2005,0.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0
166,2005,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0
168,2005,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0
170,2005,0.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0
171,2005,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0
174,2005,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0
175,2005,1.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,3.0
178,2005,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
181,2005,1.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0
187,2005,1.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0
188,2005,1.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0
189,2005,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
192,2005,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0
194,2005,1.0,2.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0
195,2005,0.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0
196,2005,0.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0
197,2005,1.0,2.0,3.0,0.0,1.0,1.0,4.0,4.0,1.0
201,2005,1.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,3.0
204,2005,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0
206,2005,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0
207,2005,1.0,2.0,3.0,0.0,1.0,1.0,0.0,4.0,1.0
208,2005,1.0,3.0,3.0,0.0,1.0,1.0,3.0,4.0,1.0
210,2005,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0
212,2005,1.0,2.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0
214,2005,0.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0
216,2005,1.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,3.0
219,2005,0.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0
220,2005,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0
224,2005,1.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0
226,2005,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0
227,2005,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0
228,2005,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0
235,2005,0.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0
238,2005,0.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0
240,2005,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0
242,2005,1.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0
