RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
3,2011,0,1,1.0,0,1,1,3,1,4
4,2011,1,2,0.0,0,1,1,0,0,4
5,2011,0,0,2.0,1,1,1,3,3,4
6,2011,0,0,1.0,0,0,0,0,0,4
10,2011,1,1,1.0,1,1,1,1,1,4
12,2011,1,2,1.0,1,0,1,2,4,4
14,2011,1,3,2.0,1,0,1,1,1,3
20,2011,0,2,1.0,1,1,1,4,0,3
26,2011,0,3,1.0,1,0,1,2,1,4
36,2011,1,2,2.0,1,0,0,3,4,0
40,2011,0,1,2.0,1,0,1,2,2,3
53,2011,0,2,2.0,1,1,1,2,2,2
55,2011,0,3,0.0,0,1,1,3,2,2
58,2011,0,4,1.0,0,0,1,3,4,0
61,2011,0,2,2.0,1,1,1,0,0,3
62,2011,0,2,2.0,1,1,1,0,0,4
69,2011,1,4,1.0,1,0,0,1,0,3
73,2011,1,1,2.0,1,1,1,1,3,3
74,2011,1,1,1.0,1,1,1,1,3,4
76,2011,0,0,2.0,1,1,1,0,0,2
77,2011,1,0,0.0,0,1,1,1,1,0
78,2011,1,2,1.0,0,1,1,0,0,3
83,2011,0,2,2.0,0,1,1,2,1,4
84,2011,0,0,2.0,1,1,1,1,0,4
92,2011,1,3,2.0,1,0,1,3,3,1
105,2011,0,1,1.0,1,1,1,2,0,3
119,2011,0,1,1.0,0,1,1,3,2,3
120,2011,0,0,2.0,1,1,1,3,3,3
121,2011,1,2,1.0,1,0,0,4,4,1
123,2011,1,3,1.0,1,1,1,1,3,3
125,2011,0,1,1.0,0,1,1,0,2,4
126,2011,0,2,2.0,0,0,1,2,2,1
131,2011,1,4,1.0,1,0,1,4,3,4
132,2011,0,3,2.0,1,1,1,1,3,3
133,2011,0,2,2.0,1,1,1,0,0,4
134,2011,1,3,1.0,0,1,1,0,0,3
136,2011,1,3,1.0,0,1,0,4,3,2
138,2011,0,2,2.0,1,1,1,1,1,3
144,2011,1,4,2.0,1,1,1,1,2,4
145,2011,0,3,1.0,1,1,1,2,3,4
147,2011,1,2,2.0,0,1,1,2,2,3
155,2011,1,4,1.0,0,1,1,3,0,4
156,2011,1,4,1.0,1,1,1,3,3,4
161,2011,1,2,2.0,1,1,1,0,0,4
162,2011,0,3,2.0,1,1,1,3,3,4
163,2011,1,3,2.0,1,1,1,0,2,4
168,2011,0,1,2.0,1,1,1,0,4,0
175,2011,0,1,1.0,1,1,1,0,0,0
176,2011,0,3,1.0,1,0,1,1,0,4
184,2011,0,3,2.0,1,1,1,1,2,4
195,2011,0,2,2.0,1,0,0,2,2,3
199,2011,1,3,2.0,1,0,1,3,4,4
201,2011,1,2,1.0,1,1,0,1,4,4
203,2011,1,2,2.0,1,0,1,0,4,4
212,2011,1,1,2.0,1,1,1,0,0,4
215,2011,0,3,2.0,1,1,1,1,3,3
217,2011,1,1,1.0,1,1,1,2,4,4
218,2011,0,3,1.0,1,1,1,3,4,3
219,2011,1,2,2.0,0,1,1,2,3,3
222,2011,1,2,1.0,0,1,0,2,1,3
226,2011,1,0,1.0,0,1,1,0,1,3
231,2011,0,2,0.0,0,1,0,0,2,4
235,2011,0,2,1.0,0,0,1,4,2,3
238,2011,0,4,0.0,0,1,1,1,0,3
239,2011,0,1,1.0,0,1,1,1,0,4
242,2011,0,2,1.0,1,1,1,3,3,4
244,2011,1,3,2.0,0,1,1,1,1,4
245,2011,0,3,1.0,1,1,1,1,2,3
246,2011,1,1,2.0,0,1,1,1,1,4
247,2011,0,2,1.0,0,1,1,0,3,2
248,2011,0,0,1.0,0,1,1,4,4,3
250,2011,0,2,2.0,1,1,1,3,3,3
258,2011,0,2,1.0,1,1,1,0,1,1
259,2011,1,3,0.0,0,0,1,0,3,4
262,2011,1,4,1.0,0,0,1,0,0,3
265,2011,1,2,0.0,0,0,1,0,3,4
267,2011,0,2,2.0,1,0,1,0,1,3
276,2011,0,2,2.0,1,1,1,0,1,4
277,2011,0,2,0.0,0,1,1,3,0,3
279,2011,1,3,1.0,1,1,1,2,1,3
280,2011,1,3,0.0,0,1,1,2,1,2
283,2011,1,4,1.0,0,0,1,0,0,0
284,2011,1,2,1.0,0,1,1,3,3,3
285,2011,1,3,2.0,0,1,1,1,0,4
288,2011,1,3,2.0,0,1,1,0,0,4
289,2011,1,3,1.0,1,1,1,3,2,3
299,2011,1,2,1.0,1,1,1,0,0,4
300,2011,0,4,2.0,1,1,1,2,3,4
303,2011,0,4,2.0,1,0,1,4,1,4
306,2011,0,2,2.0,1,1,1,2,4,4
308,2011,0,2,2.0,1,0,1,0,2,3
311,2011,0,2,2.0,1,1,1,0,3,3
312,2011,0,2,2.0,1,1,1,0,4,4
316,2011,0,2,1.0,1,1,1,0,1,3
317,2011,0,2,2.0,0,1,1,2,2,2
318,2011,0,2,1.0,1,1,1,3,3,4
319,2011,1,2,2.0,0,1,1,1,0,4
324,2011,0,2,1.0,1,1,1,0,2,3
328,2011,0,2,1.0,1,1,1,2,4,3
335,2011,1,2,2.0,1,0,1,0,1,4
339,2011,0,1,2.0,0,1,1,3,1,3
345,2011,1,3,1.0,1,0,1,4,4,1
353,2011,1,2,0.0,0,0,1,0,3,3
355,2011,1,2,1.0,1,1,1,1,2,3
358,2011,1,3,0.0,0,0,1,0,0,0
360,2011,0,1,1.0,1,1,1,4,3,4
381,2011,0,2,2.0,1,1,1,0,3,0
386,2011,1,3,2.0,0,1,1,4,4,4
394,2011,1,3,2.0,1,1,1,3,4,2
402,2011,1,2,1.0,1,0,1,4,4,0
417,2011,1,1,2.0,1,0,1,1,2,2
420,2011,0,2,1.0,0,1,1,4,4,4
421,2011,0,3,1.0,0,1,1,0,0,3
424,2011,1,2,1.0,0,1,1,1,3,4
425,2011,0,0,1.0,1,1,1,3,0,4
426,2011,1,3,0.0,0,1,1,0,0,4
427,2011,1,3,0.0,0,1,1,2,1,4
429,2011,1,1,0.0,0,0,1,4,3,4
430,2011,0,2,1.0,1,1,1,2,3,4
431,2011,0,3,0.0,0,1,1,2,2,4
434,2011,0,0,1.0,1,1,1,0,0,4
437,2011,1,3,1.0,1,1,1,1,3,1
442,2011,1,2,1.0,1,0,0,2,1,3
446,2011,0,2,2.0,1,1,1,0,0,0
447,2011,0,3,1.0,1,1,1,1,4,3
450,2011,1,4,1.0,1,1,1,2,2,4
452,2011,1,3,1.0,0,0,1,0,0,4
454,2011,0,1,1.0,1,1,1,0,0,4
456,2011,1,0,2.0,1,1,1,0,0,4
457,2011,1,3,0.0,0,1,1,1,2,3
458,2011,0,2,1.0,1,1,1,3,4,3
459,2011,0,1,2.0,1,1,1,0,0,4
461,2011,0,3,2.0,1,1,1,3,1,3
463,2011,0,1,2.0,1,1,1,0,0,3
464,2011,1,2,2.0,1,1,1,3,3,3
465,2011,0,1,2.0,0,1,1,3,4,2
466,2011,0,3,1.0,1,0,1,3,2,2
467,2011,0,0,1.0,0,1,1,2,2,1
468,2011,0,4,1.0,0,1,1,3,4,2
471,2011,0,1,1.0,0,1,1,0,0,4
473,2011,1,2,1.0,1,1,0,2,3,3
474,2011,1,1,0.0,0,1,1,1,2,4
477,2011,0,2,1.0,1,1,1,1,2,4
479,2011,1,1,0.0,0,1,1,0,3,4
483,2011,0,1,1.0,0,1,1,0,1,0
485,2011,1,3,1.0,1,0,1,2,1,3
497,2011,0,4,1.0,1,1,1,0,0,0
510,2011,0,2,1.0,1,0,1,0,0,4
515,2011,1,3,1.0,1,1,1,3,0,4
517,2011,1,2,1.0,1,1,1,3,0,3
518,2011,1,3,2.0,0,0,1,4,3,4
519,2011,0,2,0.0,0,1,1,4,4,3
520,2011,1,2,1.0,1,1,1,2,3,3
523,2011,1,1,0.0,0,1,1,1,2,4
536,2011,1,3,0.0,1,1,1,4,4,3
537,2011,0,2,1.0,0,1,0,2,1,3
542,2011,0,3,1.0,1,1,1,0,0,3
560,2011,1,2,1.0,0,1,1,0,0,4
561,2011,0,3,1.0,1,1,1,3,0,3
562,2011,1,2,0.0,0,1,1,0,3,4
565,2011,1,1,2.0,0,1,1,4,4,0
574,2011,0,2,1.0,1,1,1,3,3,1
584,2011,0,0,0.0,0,1,1,1,4,2
586,2011,1,2,2.0,0,1,1,1,0,3
587,2011,0,3,2.0,1,1,1,4,0,4
588,2011,0,1,1.0,1,1,1,0,2,3
590,2011,0,2,1.0,1,1,1,1,1,3
593,2011,0,1,2.0,0,1,1,3,4,2
595,2011,1,1,1.0,1,1,1,1,2,4
604,2011,1,2,1.0,1,1,1,2,3,4
605,2011,0,4,2.0,0,1,1,1,0,4
607,2011,1,2,1.0,1,0,1,1,3,3
617,2011,0,0,2.0,1,0,0,2,1,1
621,2011,1,3,1.0,1,1,1,4,0,2
622,2011,1,2,1.0,0,1,1,1,1,3
624,2011,0,1,2.0,1,1,1,4,2,4
625,2011,1,2,2.0,1,1,1,2,2,4
628,2011,0,2,1.0,1,1,1,4,4,0
635,2011,0,2,2.0,1,1,0,0,0,4
642,2011,0,2,1.0,0,1,1,4,2,3
651,2011,0,3,1.0,1,1,1,1,3,3
653,2011,1,2,2.0,1,0,1,0,0,4
655,2011,1,3,2.0,1,0,0,3,3,3
657,2011,0,2,2.0,0,1,1,1,0,0
665,2011,0,3,1.0,0,0,1,3,0,3
668,2011,1,3,2.0,1,0,1,2,3,3
672,2011,1,1,0.0,0,0,1,3,3,2
674,2011,1,1,0.0,1,0,1,1,0,4
675,2011,1,2,1.0,1,1,1,0,0,4
677,2011,1,3,2.0,1,0,1,2,3,4
678,2011,1,2,1.0,1,1,1,3,2,4
683,2011,0,4,1.0,1,1,0,2,0,4
684,2011,0,1,2.0,1,1,1,3,4,2
685,2011,0,1,2.0,0,1,1,0,0,4
687,2011,0,2,1.0,0,0,1,2,3,3
688,2011,0,2,1.0,1,0,1,1,0,3
689,2011,0,0,1.0,1,1,1,3,0,3
691,2011,1,1,1.0,1,0,1,0,3,4
692,2011,1,2,1.0,1,1,1,1,1,4
699,2011,0,1,1.0,1,0,1,1,1,4
704,2011,1,1,0.0,0,1,1,0,0,4
708,2011,1,2,0.0,0,0,1,0,0,4
709,2011,1,3,1.0,0,0,1,3,0,4
719,2011,0,1,2.0,0,1,1,1,4,4
736,2011,0,1,1.0,1,1,1,2,1,3
739,2011,0,1,2.0,1,0,0,2,2,2
763,2011,1,1,2.0,0,0,0,0,0,3
765,2011,1,2,2.0,0,0,1,1,1,3
780,2011,0,2,1.0,1,0,1,0,4,3
781,2011,1,2,1.0,0,1,1,2,3,3
782,2011,0,2,2.0,0,1,1,2,2,3
783,2011,0,1,2.0,1,1,1,1,3,3
787,2011,0,0,2.0,1,1,1,3,4,1
788,2011,1,4,1.0,0,1,1,3,4,3
793,2011,0,1,2.0,1,1,1,1,3,3
797,2011,0,1,2.0,0,0,1,1,2,3
799,2011,0,3,2.0,0,0,1,3,3,4
808,2011,1,4,2.0,1,1,1,1,1,3
813,2011,1,3,1.0,1,1,1,1,4,3
816,2011,0,2,2.0,1,1,1,3,3,3
817,2011,1,1,1.0,1,0,1,4,3,3
822,2011,0,3,2.0,1,1,1,2,3,4
823,2011,1,1,1.0,1,1,1,1,4,4
830,2011,0,2,1.0,1,0,1,1,2,2
832,2011,1,3,1.0,0,0,1,1,3,3
833,2011,0,1,1.0,1,0,1,1,3,4
834,2011,0,3,1.0,1,1,1,2,1,3
836,2011,1,2,1.0,1,1,1,1,4,3
839,2011,0,0,1.0,0,1,1,0,4,4
842,2011,1,3,2.0,1,1,1,1,3,3
843,2011,1,3,0.0,0,1,1,1,3,3
846,2011,1,2,1.0,1,0,0,3,0,4
847,2011,1,1,2.0,1,1,1,0,0,4
848,2011,0,3,1.0,1,0,1,0,0,0
852,2011,0,2,1.0,1,1,1,3,0,4
875,2011,1,4,2.0,1,0,1,1,2,4
882,2011,1,1,2.0,1,1,1,0,1,3
896,2011,1,2,1.0,0,1,1,2,0,4
902,2011,0,3,2.0,1,0,1,0,0,0
912,2011,0,1,2.0,1,1,1,3,3,3
913,2011,1,0,1.0,0,0,1,0,2,4
914,2011,0,0,1.0,1,0,1,1,0,4
924,2011,0,2,1.0,0,1,1,1,4,3
932,2011,0,2,0.0,0,1,1,3,4,2
936,2011,0,1,2.0,1,1,1,1,1,3
942,2011,0,2,0.0,0,1,1,3,0,4
949,2011,0,4,0.0,0,1,1,3,1,3
950,2011,0,2,1.0,1,0,1,0,1,1
957,2011,0,3,2.0,1,1,1,2,1,3
959,2011,1,4,1.0,0,0,1,3,4,2
960,2011,1,3,1.0,1,1,1,3,4,3
961,2011,0,3,2.0,1,0,1,3,3,2
962,2011,1,2,1.0,0,0,1,1,1,3
966,2011,1,4,1.0,1,1,1,4,3,3
972,2011,1,2,2.0,1,0,1,0,0,4
975,2011,1,2,0.0,0,1,1,0,1,3
976,2011,0,2,2.0,1,1,1,1,3,3
979,2011,0,2,1.0,0,1,1,2,1,3
980,2011,0,2,0.0,0,1,1,3,4,1
982,2011,0,1,2.0,0,0,1,1,3,3
984,2011,0,2,1.0,0,1,0,3,1,3
988,2011,1,2,2.0,0,0,1,1,2,3
989,2011,0,3,2.0,1,1,1,3,1,3
990,2011,1,4,2.0,1,1,1,1,0,3
991,2011,0,0,2.0,1,1,1,2,1,3
997,2011,1,3,1.0,0,1,1,3,3,1
1000,2011,1,3,2.0,1,1,1,0,0,4
1003,2011,1,4,2.0,0,1,1,3,0,4
1005,2011,1,2,1.0,1,1,1,0,0,3
1007,2011,1,2,2.0,0,1,1,2,4,3
1008,2011,1,2,0.0,0,1,1,0,0,4
1009,2011,0,2,2.0,1,1,1,2,3,3
1021,2011,0,3,0.0,0,1,1,3,4,2
1025,2011,1,1,1.0,1,1,1,2,3,4
1027,2011,0,3,1.0,1,1,0,4,2,3
1028,2011,0,2,2.0,1,0,1,2,3,3
1030,2011,0,2,1.0,1,1,1,0,0,4
1032,2011,0,2,1.0,0,1,0,3,3,3
1035,2011,1,3,1.0,1,0,1,1,4,1
1036,2011,1,2,2.0,0,1,1,0,3,1
1037,2011,0,2,1.0,0,1,1,4,0,3
1039,2011,1,1,2.0,0,1,1,0,0,4
1040,2011,1,2,2.0,1,1,1,2,4,3
1042,2011,1,2,1.0,1,1,1,4,4,3
1044,2011,0,0,2.0,1,1,1,1,3,3
1051,2011,0,1,0.0,0,1,1,3,3,3
1053,2011,0,2,2.0,0,1,1,3,3,3
1055,2011,1,4,2.0,0,1,1,2,4,3
1059,2011,1,1,2.0,0,1,0,1,3,3
1081,2011,1,2,2.0,1,1,1,0,1,4
1086,2011,1,2,1.0,1,0,1,3,4,3
1096,2011,0,2,1.0,1,0,0,1,3,1
1098,2011,0,2,1.0,0,1,1,2,1,4
1102,2011,1,1,1.0,1,1,1,2,3,1
1103,2011,0,0,1.0,1,1,1,0,3,3
1105,2011,1,0,1.0,0,1,1,0,1,4
1110,2011,0,2,1.0,1,1,1,0,0,4
1112,2011,1,2,2.0,1,0,0,1,3,3
1113,2011,0,2,1.0,1,1,1,2,1,3
1122,2011,1,2,1.0,1,1,1,3,4,0
1124,2011,0,1,1.0,1,1,1,0,1,1
1125,2011,1,1,2.0,1,1,1,1,4,4
1136,2011,0,4,1.0,1,0,1,1,1,4
1156,2011,1,2,1.0,1,0,1,0,0,3
1162,2011,1,2,1.0,1,1,1,1,0,3
1166,2011,0,2,1.0,0,0,1,3,0,2
1167,2011,1,2,2.0,1,0,1,0,4,1
1170,2011,0,2,1.0,0,0,1,1,4,4
1176,2011,1,3,1.0,0,1,1,0,4,4
1184,2011,1,0,2.0,1,1,1,0,0,4
1186,2011,1,3,2.0,1,1,1,3,2,3
1188,2011,0,4,1.0,1,1,1,0,3,4
1189,2011,0,2,2.0,1,1,1,1,3,3
1190,2011,1,2,1.0,1,1,1,4,4,0
1193,2011,0,2,1.0,1,0,1,1,3,3
1195,2011,1,3,1.0,1,1,1,0,1,4
1196,2011,1,1,2.0,1,0,0,1,2,4
1201,2011,0,1,2.0,0,1,1,1,3,3
1202,2011,0,2,2.0,1,1,0,0,0,0
1206,2011,0,1,2.0,1,0,1,2,3,2
1207,2011,1,2,2.0,1,1,0,2,1,4
1208,2011,0,0,1.0,1,0,1,0,0,0
1211,2011,0,2,2.0,0,1,1,0,0,3
1217,2011,0,0,2.0,1,1,1,4,0,0
1222,2011,1,2,1.0,1,0,1,3,0,0
1229,2011,0,2,1.0,1,1,1,3,4,3
1231,2011,0,2,2.0,1,0,1,4,3,1
1234,2011,0,1,1.0,0,1,1,2,3,2
1235,2011,0,3,2.0,0,1,1,0,0,3
1236,2011,1,2,1.0,1,1,1,0,2,4
1237,2011,0,2,1.0,1,1,1,1,2,1
1239,2011,1,2,1.0,0,1,1,2,3,3
1242,2011,1,2,1.0,1,1,1,4,4,1
1243,2011,1,2,1.0,1,1,1,3,2,3
1245,2011,1,0,2.0,1,1,1,1,0,3
1247,2011,0,3,2.0,1,0,1,1,2,1
1248,2011,1,3,1.0,0,0,1,0,1,3
1251,2011,1,2,2.0,1,0,0,3,4,3
1255,2011,1,2,1.0,1,1,1,1,1,3
1256,2011,1,0,2.0,1,1,1,1,0,0
1257,2011,1,2,1.0,1,1,1,1,3,4
1260,2011,1,3,2.0,1,1,1,1,3,3
1261,2011,1,2,1.0,0,1,1,3,3,3
1266,2011,0,3,1.0,1,1,1,0,0,0
1272,2011,0,4,1.0,1,1,1,4,4,3
1277,2011,0,2,2.0,1,0,1,2,3,3
1278,2011,0,2,2.0,1,0,1,3,0,3
1279,2011,1,1,2.0,0,1,1,3,2,2
1281,2011,0,2,2.0,1,0,0,3,3,3
1282,2011,1,2,1.0,1,1,0,0,3,3
1287,2011,0,3,2.0,1,1,1,1,2,3
