RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
50002,2015,0,1,1.0,1,1,1,4,4,3
50003,2015,1,2,1.0,0,1,1,4,3,1
50007,2015,1,3,1.0,1,1,1,1,3,4
50009,2015,1,2,1.0,0,1,1,2,4,2
50010,2015,0,2,1.0,0,1,1,3,4,3
50012,2015,1,2,2.0,1,1,1,4,3,2
50013,2015,1,1,2.0,1,1,1,0,0,4
50014,2015,1,1,2.0,0,1,1,0,3,4
50015,2015,1,1,1.0,1,1,1,0,0,4
50020,2015,0,3,2.0,1,1,1,2,2,2
50021,2015,0,4,1.0,1,1,1,4,2,2
50022,2015,1,1,1.0,1,1,1,0,0,4
50024,2015,0,1,2.0,0,0,1,1,2,3
50026,2015,1,2,1.0,0,1,1,3,4,3
50027,2015,0,0,1.0,1,0,1,0,0,4
50028,2015,1,0,0.0,0,0,1,1,2,3
50029,2015,0,1,2.0,1,1,1,0,0,3
50038,2015,1,3,1.0,1,1,1,3,2,1
50042,2015,1,4,2.0,0,1,0,1,3,3
50047,2015,0,3,0.0,0,1,1,4,3,1
50056,2015,0,3,1.0,1,1,1,0,3,3
50059,2015,1,4,1.0,0,0,1,2,3,3
50061,2015,0,3,2.0,1,1,1,3,2,4
50062,2015,0,3,2.0,1,0,1,3,3,3
50067,2015,1,3,0.0,0,0,1,1,0,4
50068,2015,0,4,0.0,0,1,1,4,3,3
50069,2015,0,1,1.0,1,1,1,2,2,2
50074,2015,0,2,2.0,0,1,1,1,1,3
50076,2015,0,2,2.0,1,1,1,3,4,3
50080,2015,0,4,1.0,1,1,1,0,2,4
50081,2015,1,2,2.0,1,1,1,0,0,4
50087,2015,0,2,2.0,1,1,0,4,0,4
50088,2015,1,1,2.0,0,0,1,1,3,3
50094,2015,0,3,2.0,1,1,1,3,4,2
50095,2015,0,1,1.0,1,1,1,2,3,3
50096,2015,1,3,1.0,0,1,1,2,3,4
50098,2015,0,3,1.0,1,1,1,1,0,3
50099,2015,1,4,1.0,0,1,1,0,4,0
50100,2015,0,3,1.0,1,1,1,3,3,3
50101,2015,0,3,1.0,1,1,0,0,0,0
50102,2015,0,3,2.0,1,1,1,2,2,3
50103,2015,0,2,2.0,0,1,1,3,3,1
50104,2015,1,3,1.0,1,1,1,0,0,4
50105,2015,1,3,2.0,1,1,1,1,1,3
50108,2015,0,3,1.0,0,1,1,1,3,3
50111,2015,0,2,0.0,0,1,1,1,0,4
50112,2015,1,3,1.0,1,1,1,3,0,4
50113,2015,1,4,1.0,1,1,1,1,0,4
50115,2015,0,2,1.0,0,0,1,1,2,3
50119,2015,1,1,1.0,1,1,1,1,3,3
50120,2015,0,2,2.0,1,1,1,1,2,4
50121,2015,1,3,1.0,0,0,1,0,1,4
50123,2015,1,1,2.0,1,0,1,1,3,1
50124,2015,1,2,2.0,1,1,1,4,3,1
50126,2015,0,2,1.0,1,1,1,1,0,3
50127,2015,0,3,2.0,1,1,1,2,1,4
50128,2015,1,0,2.0,1,1,1,1,1,3
50129,2015,0,3,2.0,0,1,0,2,3,3
50130,2015,0,2,1.0,0,0,1,2,2,3
50131,2015,1,3,0.0,0,1,1,2,3,4
50132,2015,0,3,2.0,1,1,1,3,3,2
50133,2015,0,2,2.0,1,1,1,3,3,1
50139,2015,0,1,1.0,1,0,1,0,0,3
50140,2015,0,2,2.0,1,1,1,3,0,3
50141,2015,1,3,2.0,0,1,1,2,2,3
50142,2015,0,0,1.0,0,0,1,3,4,4
50143,2015,1,2,1.0,1,1,1,2,3,2
50145,2015,0,2,1.0,0,1,1,2,2,3
