RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
13,2008,1,2,0,0,0,0,0,4,4
14,2008,1,2,0,0,1,0,0,3,3
16,2008,0,4,3,0,0,1,0,2,1
17,2008,0,3,1,0,0,1,3,4,1
23,2008,1,3,3,1,1,1,1,2,3
24,2008,0,2,3,0,1,1,2,1,1
28,2008,1,1,2,1,0,1,4,3,1
30,2008,1,1,1,1,1,1,0,2,4
33,2008,1,1,3,1,1,1,0,4,4
34,2008,0,3,2,1,0,1,1,0,4
43,2008,1,3,3,0,1,0,4,3,3
45,2008,1,2,0,0,1,1,2,2,4
46,2008,0,2,1,0,1,1,2,1,3
59,2008,1,1,3,1,0,0,3,3,0
62,2008,1,1,1,1,1,1,2,4,4
64,2008,1,0,1,1,1,1,0,4,4
65,2008,0,1,1,0,1,0,3,0,3
66,2008,1,3,3,1,0,1,4,0,4
69,2008,1,3,3,1,0,1,4,2,3
73,2008,0,2,2,0,1,1,0,1,4
80,2008,1,2,2,1,0,1,3,4,1
81,2008,0,2,1,0,1,1,4,3,2
82,2008,0,2,3,1,1,1,2,2,4
83,2008,1,2,3,1,0,0,4,2,1
85,2008,1,2,2,1,1,1,4,4,0
86,2008,1,4,2,1,1,1,3,4,4
90,2008,0,2,3,1,1,1,2,4,4
93,2008,0,3,1,0,0,1,3,3,1
95,2008,0,3,1,1,1,0,3,1,3
96,2008,0,2,1,0,1,1,0,1,0
97,2008,0,2,3,0,1,1,4,1,3
98,2008,1,1,2,1,1,1,2,2,4
99,2008,1,3,2,0,0,1,4,0,4
108,2008,0,2,2,0,1,1,3,2,4
110,2008,1,2,3,0,1,1,4,0,3
111,2008,0,1,3,0,0,1,4,4,4
120,2008,1,2,3,1,0,1,2,2,2
121,2008,1,3,2,0,0,1,3,1,3
125,2008,1,2,1,0,1,1,2,4,4
126,2008,0,2,3,1,0,1,2,3,3
127,2008,1,0,3,1,0,1,2,2,3
129,2008,1,2,1,1,1,1,3,2,4
130,2008,1,2,2,1,1,1,4,4,1
131,2008,1,2,3,0,0,1,3,3,4
132,2008,0,2,3,0,0,1,4,1,4
135,2008,1,2,1,0,0,1,4,4,4
142,2008,1,0,0,0,1,1,4,3,3
143,2008,1,3,1,1,1,1,2,4,3
147,2008,1,3,2,0,1,1,2,1,3
150,2008,0,2,1,0,0,1,0,1,4
151,2008,1,3,1,0,0,0,1,0,4
153,2008,1,2,2,1,1,1,4,2,4
154,2008,1,4,1,1,0,1,4,4,3
156,2008,1,0,3,1,1,1,4,4,4
159,2008,0,1,3,1,0,1,0,2,2
161,2008,1,2,0,0,0,1,2,4,4
164,2008,1,3,1,1,1,1,1,2,2
166,2008,1,2,2,1,0,1,3,1,1
168,2008,1,3,3,1,0,1,4,3,4
171,2008,1,2,2,0,0,1,4,0,4
174,2008,1,2,2,0,0,1,3,0,4
176,2008,1,2,3,1,0,0,3,0,3
179,2008,0,2,2,1,1,1,0,4,0
181,2008,1,2,3,1,0,1,4,2,4
183,2008,1,1,3,1,1,0,3,4,4
185,2008,0,1,3,0,1,1,1,1,4
192,2008,0,2,2,0,0,0,4,4,3
193,2008,1,2,1,1,1,1,4,4,2
195,2008,0,0,2,1,0,0,0,0,0
197,2008,1,3,3,1,1,1,3,4,1
198,2008,1,3,3,1,0,1,0,0,4
199,2008,1,1,3,0,0,1,3,3,3
200,2008,1,3,3,1,1,1,4,3,3
204,2008,0,0,0,0,0,1,0,3,4
206,2008,0,3,3,1,1,1,1,0,1
207,2008,1,3,0,0,1,1,3,3,3
208,2008,0,2,1,1,1,1,4,4,0
209,2008,1,0,3,1,0,1,4,4,4
211,2008,1,4,3,0,0,1,2,2,2
212,2008,1,3,1,1,1,1,2,2,2
214,2008,1,2,3,1,0,1,2,2,3
217,2008,0,1,2,0,0,1,3,3,2
218,2008,1,3,2,0,0,1,4,4,4
221,2008,0,3,1,0,1,1,3,1,1
225,2008,1,4,3,1,1,0,0,0,4
226,2008,1,2,0,0,0,1,2,2,2
227,2008,1,2,3,0,1,1,4,4,3
228,2008,0,1,1,0,1,1,3,3,4
229,2008,0,1,1,1,0,0,3,3,3
231,2008,1,2,3,1,1,1,3,2,2
236,2008,0,2,1,0,1,1,1,3,3
238,2008,0,2,3,0,1,1,4,3,3
240,2008,0,3,3,0,1,1,3,4,3
241,2008,0,2,3,1,0,1,0,2,1
244,2008,0,2,2,0,1,1,4,3,3
245,2008,0,3,2,0,1,1,3,4,3
248,2008,0,4,3,1,1,1,1,1,3
250,2008,1,1,3,0,1,1,3,2,3
251,2008,0,0,3,1,0,1,3,2,2
252,2008,0,0,3,0,1,1,4,2,3
253,2008,1,2,1,1,0,0,4,4,4
254,2008,0,2,1,0,1,1,2,4,4
256,2008,0,2,3,1,1,1,1,2,3
259,2008,0,1,3,1,1,1,1,0,3
262,2008,1,2,1,0,1,1,0,1,4
264,2008,1,2,2,1,0,1,4,4,0
266,2008,1,1,3,1,1,1,0,1,4
267,2008,0,3,3,1,0,1,4,1,3
268,2008,1,3,3,0,0,1,4,4,3
270,2008,1,2,3,0,1,1,3,3,2
271,2008,1,2,1,1,1,1,1,0,4
272,2008,1,3,1,1,1,1,3,4,3
273,2008,1,3,3,1,1,1,3,1,4
275,2008,1,2,3,1,0,1,1,4,3
276,2008,0,2,1,1,1,1,1,2,3
278,2008,0,3,2,1,1,1,0,0,4
279,2008,0,2,1,1,0,1,3,2,2
280,2008,0,1,3,1,1,1,3,4,0
282,2008,1,4,1,1,1,1,3,3,3
283,2008,0,4,3,0,1,1,3,3,3
287,2008,1,4,3,1,1,1,1,0,4
288,2008,1,3,3,0,0,1,4,4,3
291,2008,1,4,3,1,0,0,4,2,4
293,2008,1,0,3,1,0,1,2,0,2
299,2008,1,4,1,1,1,1,0,4,3
302,2008,0,1,3,0,0,1,1,3,4
303,2008,0,3,1,1,0,1,4,3,1
304,2008,1,3,1,1,0,0,3,3,3
305,2008,0,0,3,0,0,1,3,4,0
306,2008,0,3,2,0,0,0,3,4,4
308,2008,1,2,2,0,1,1,4,4,3
309,2008,0,3,2,1,1,1,4,4,3
310,2008,1,4,3,0,0,1,4,4,0
311,2008,1,2,2,1,1,1,3,1,3
313,2008,1,4,3,1,1,1,0,1,4
314,2008,1,1,1,1,1,0,1,3,3
315,2008,0,2,3,1,0,1,0,4,4
316,2008,0,4,2,0,1,1,4,1,4
322,2008,0,1,1,0,1,1,0,0,3
328,2008,0,2,2,1,1,1,3,3,2
329,2008,0,1,1,1,1,1,1,3,3
333,2008,0,0,3,1,0,0,0,0,0
337,2008,0,2,1,1,0,0,3,3,3
341,2008,1,2,3,0,1,1,1,3,3
349,2008,0,1,3,1,1,1,0,0,4
351,2008,0,1,3,0,1,1,4,3,1
357,2008,1,3,0,0,1,1,2,0,4
358,2008,1,2,3,1,0,1,0,0,0
359,2008,1,1,0,0,1,1,2,0,4
363,2008,0,0,3,1,1,1,0,3,0
367,2008,0,1,2,1,1,1,1,2,3
370,2008,0,1,1,0,1,1,0,0,0
375,2008,0,0,2,0,1,1,0,0,0
377,2008,0,2,3,1,1,1,0,0,1
382,2008,0,3,3,1,1,0,0,3,4
386,2008,1,1,1,0,1,1,1,3,4
393,2008,1,2,3,1,1,1,0,0,4
399,2008,1,2,3,1,0,1,1,0,3
408,2008,0,2,3,1,0,0,0,0,0
415,2008,0,2,3,1,1,1,0,0,4
421,2008,1,1,1,0,1,1,3,4,3
423,2008,0,0,3,0,1,1,4,0,0
425,2008,1,0,0,0,1,1,1,3,3
431,2008,1,1,2,1,1,1,3,3,4
440,2008,0,1,0,0,0,1,0,1,3
441,2008,0,1,3,1,1,0,3,4,3
447,2008,1,2,1,0,1,1,3,4,3
451,2008,0,2,3,0,1,1,0,0,4
453,2008,1,2,3,1,1,1,3,3,4
454,2008,1,2,1,1,1,1,1,1,3
458,2008,1,3,2,1,1,0,2,3,1
464,2008,0,2,3,1,1,1,3,3,3
465,2008,1,2,1,1,0,0,0,4,3
466,2008,0,2,2,1,0,1,3,4,3
470,2008,0,2,1,0,1,1,1,0,4
471,2008,1,2,3,0,0,1,0,1,4
472,2008,1,2,1,1,1,1,2,0,3
476,2008,1,2,1,0,1,1,0,0,3
478,2008,0,2,3,1,1,1,2,0,4
480,2008,1,3,0,0,1,1,0,1,4
483,2008,1,1,1,1,1,1,2,2,2
484,2008,1,1,2,0,0,1,1,0,3
486,2008,0,2,2,1,1,1,2,1,4
487,2008,1,2,1,0,1,1,2,2,4
488,2008,1,3,1,1,0,0,0,0,4
489,2008,0,1,2,1,1,1,2,0,4
490,2008,1,3,0,0,1,1,3,3,3
492,2008,1,3,3,1,1,1,0,2,4
494,2008,1,2,2,1,0,1,2,2,2
496,2008,0,1,1,1,1,1,2,1,3
498,2008,0,1,2,1,1,1,3,0,4
500,2008,1,3,0,0,1,1,4,4,0
501,2008,0,2,1,1,1,1,1,1,3
505,2008,1,1,2,1,1,1,3,2,4
509,2008,0,2,3,0,1,1,0,0,4
510,2008,0,1,1,0,1,0,0,2,4
514,2008,1,2,3,1,1,1,1,3,2
519,2008,0,0,2,0,1,1,2,3,3
520,2008,1,3,1,1,0,1,1,2,3
521,2008,1,2,3,1,1,0,0,0,4
526,2008,0,2,1,1,1,1,3,3,3
527,2008,1,2,2,1,1,1,1,1,4
529,2008,0,3,2,0,0,1,1,0,4
530,2008,0,2,3,1,1,1,1,0,4
536,2008,1,2,3,1,0,0,1,3,4
537,2008,0,2,1,0,1,1,2,1,4
541,2008,0,1,1,0,1,1,2,2,3
544,2008,1,1,2,1,1,1,2,2,0
545,2008,1,1,0,0,1,1,4,4,4
546,2008,1,1,1,1,1,1,2,3,3
547,2008,1,1,1,1,1,1,1,3,3
548,2008,1,3,3,1,0,1,0,3,0
549,2008,1,3,0,0,1,1,1,3,3
550,2008,0,2,1,0,1,1,1,4,4
552,2008,1,2,3,0,1,1,0,0,4
557,2008,0,2,3,0,1,1,0,1,4
558,2008,1,2,2,1,1,1,1,3,3
559,2008,0,2,2,0,1,1,2,0,4
560,2008,1,1,3,1,1,1,1,1,3
566,2008,1,2,1,1,0,0,0,4,3
567,2008,0,2,2,1,1,1,3,0,3
568,2008,0,1,3,1,1,1,0,0,4
569,2008,0,2,1,0,0,1,1,4,3
571,2008,0,1,2,1,1,1,2,2,2
573,2008,1,2,2,0,1,1,1,3,3
575,2008,0,1,3,1,1,1,1,0,4
576,2008,1,3,3,1,0,0,0,1,0
578,2008,0,0,2,1,1,1,0,4,4
579,2008,0,1,2,1,1,1,3,3,3
