RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
9,2003,0.0,3.0,2.0,0.0,0.0,0.0,2,3.0,2.0
10,2003,0.0,2.0,3.0,1.0,0.0,0.0,4,2.0,4.0
11,2003,1.0,3.0,3.0,1.0,0.0,1.0,4,2.0,3.0
12,2003,0.0,4.0,1.0,1.0,1.0,1.0,0,0.0,4.0
13,2003,0.0,2.0,2.0,1.0,0.0,1.0,0,0.0,1.0
16,2003,0.0,3.0,2.0,1.0,0.0,0.0,4,4.0,0.0
18,2003,0.0,2.0,2.0,1.0,1.0,1.0,2,2.0,3.0
31,2003,0.0,4.0,3.0,1.0,0.0,1.0,3,1.0,3.0
41,2003,1.0,2.0,2.0,1.0,1.0,1.0,4,3.0,3.0
42,2003,1.0,2.0,3.0,1.0,0.0,1.0,4,2.0,3.0
43,2003,1.0,0.0,3.0,1.0,1.0,1.0,4,4.0,0.0
44,2003,1.0,1.0,3.0,1.0,1.0,1.0,4,0.0,3.0
46,2003,0.0,1.0,2.0,1.0,1.0,0.0,4,4.0,1.0
48,2003,0.0,0.0,1.0,0.0,1.0,1.0,0,2.0,4.0
49,2003,0.0,2.0,1.0,1.0,1.0,0.0,1,0.0,3.0
54,2003,0.0,1.0,3.0,1.0,1.0,1.0,3,2.0,3.0
65,2003,1.0,1.0,2.0,1.0,1.0,1.0,2,2.0,2.0
69,2003,0.0,3.0,1.0,1.0,0.0,0.0,4,0.0,4.0
70,2003,0.0,1.0,2.0,1.0,0.0,1.0,0,0.0,1.0
73,2003,1.0,2.0,2.0,1.0,1.0,1.0,4,0.0,4.0
75,2003,1.0,3.0,3.0,0.0,1.0,1.0,2,2.0,4.0
76,2003,0.0,3.0,2.0,1.0,1.0,1.0,2,2.0,3.0
82,2003,1.0,3.0,2.0,0.0,1.0,1.0,3,3.0,1.0
84,2003,1.0,1.0,1.0,1.0,1.0,1.0,3,3.0,4.0
87,2003,1.0,2.0,3.0,1.0,1.0,1.0,3,1.0,3.0
88,2003,1.0,2.0,1.0,0.0,1.0,0.0,4,3.0,3.0
89,2003,1.0,2.0,3.0,0.0,1.0,1.0,3,3.0,3.0
93,2003,1.0,0.0,3.0,1.0,0.0,1.0,2,2.0,2.0
94,2003,1.0,1.0,1.0,0.0,0.0,0.0,4,0.0,4.0
95,2003,0.0,2.0,2.0,1.0,1.0,1.0,3,3.0,3.0
101,2003,1.0,2.0,3.0,0.0,0.0,1.0,4,4.0,1.0
102,2003,1.0,3.0,2.0,1.0,1.0,1.0,1,2.0,3.0
103,2003,0.0,3.0,1.0,1.0,1.0,1.0,4,4.0,3.0
104,2003,0.0,4.0,1.0,1.0,0.0,0.0,2,3.0,3.0
108,2003,0.0,3.0,2.0,1.0,1.0,1.0,3,4.0,3.0
110,2003,0.0,2.0,1.0,0.0,1.0,1.0,3,3.0,3.0
114,2003,0.0,3.0,1.0,1.0,1.0,1.0,4,0.0,3.0
116,2003,1.0,0.0,0.0,0.0,1.0,1.0,3,4.0,1.0
121,2003,1.0,3.0,3.0,1.0,1.0,1.0,3,1.0,3.0
