RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
50004,2014,0,1,2.0,1,1,1,1,0,4
50011,2014,1,2,2.0,0,1,0,1,0,4
50013,2014,1,3,1.0,1,1,1,3,2,2
50021,2014,0,1,1.0,0,1,1,0,1,3
50033,2014,1,2,1.0,0,0,1,3,4,3
50041,2014,1,3,2.0,1,1,1,3,1,3
50044,2014,0,1,1.0,1,1,1,1,0,3
50047,2014,0,2,1.0,1,1,1,1,0,4
50052,2014,0,0,2.0,0,1,1,0,4,4
50057,2014,1,2,2.0,0,0,0,3,4,4
50061,2014,1,3,2.0,0,0,1,4,2,2
50068,2014,1,1,2.0,1,0,1,1,1,3
50077,2014,0,3,2.0,1,1,1,2,4,4
50078,2014,0,3,2.0,0,0,1,1,1,1
50079,2014,1,3,1.0,1,1,1,0,0,4
50080,2014,0,3,1.0,1,1,1,3,3,3
50082,2014,0,2,2.0,1,1,1,2,3,3
50083,2014,0,2,1.0,1,1,1,1,2,2
50084,2014,1,4,1.0,1,1,1,3,4,1
50085,2014,0,1,1.0,0,0,1,1,0,4
50089,2014,0,2,0.0,0,0,0,1,3,2
50098,2014,1,2,2.0,1,1,1,3,3,3
50099,2014,0,2,1.0,1,1,1,0,0,0
50102,2014,1,1,1.0,1,1,1,3,3,4
50107,2014,1,2,2.0,1,1,1,0,1,4
50110,2014,1,2,1.0,1,0,1,3,3,1
50112,2014,1,3,2.0,1,0,0,4,4,2
50116,2014,0,3,1.0,1,1,1,1,2,3
50117,2014,0,3,2.0,1,1,1,1,1,3
50118,2014,1,1,2.0,1,1,1,3,2,2
50119,2014,1,3,0.0,0,1,1,3,2,3
50120,2014,1,3,1.0,0,1,1,1,1,3
50122,2014,1,3,2.0,1,1,1,0,0,0
50123,2014,1,2,1.0,1,1,1,1,1,3
50124,2014,1,2,2.0,1,1,1,1,3,2
50126,2014,1,3,1.0,1,1,1,0,3,3
50129,2014,1,4,2.0,1,0,1,4,4,1
50130,2014,0,1,0.0,0,0,1,4,0,4
50132,2014,1,1,1.0,1,1,1,0,0,4
50133,2014,1,1,1.0,0,1,1,0,4,3
50135,2014,1,2,1.0,1,1,1,0,1,4
50136,2014,0,1,1.0,1,1,1,2,2,4
50137,2014,0,4,1.0,1,1,1,1,0,3
50139,2014,1,1,2.0,1,1,1,2,4,0
50142,2014,0,0,1.0,1,1,1,0,4,2
50146,2014,0,3,1.0,1,1,1,1,4,4
50147,2014,0,3,2.0,1,1,1,2,0,3
50148,2014,0,0,2.0,1,1,1,0,3,3
50151,2014,1,2,1.0,1,1,1,1,3,4
50152,2014,1,1,2.0,1,1,1,0,0,4
50153,2014,0,2,2.0,1,1,1,0,0,4
50160,2014,1,3,1.0,1,1,0,4,4,0
50164,2014,0,1,2.0,1,1,1,1,3,3
50165,2014,1,3,1.0,0,1,0,3,3,1
50167,2014,0,2,1.0,1,1,1,3,2,4
50171,2014,1,2,1.0,1,1,1,0,0,4
50173,2014,0,3,1.0,0,1,1,4,4,0
50175,2014,0,2,2.0,1,1,1,0,0,4
50178,2014,1,4,0.0,0,1,1,2,1,4
50179,2014,1,4,2.0,1,1,1,0,4,2
50180,2014,1,3,2.0,1,1,1,2,2,3
50181,2014,1,3,2.0,1,1,1,0,4,4
50182,2014,1,2,1.0,1,1,1,2,0,4
50183,2014,0,3,2.0,1,1,1,1,2,3
50185,2014,1,3,1.0,1,1,1,0,3,4
50186,2014,0,2,2.0,1,1,1,2,3,3
50191,2014,1,3,1.0,1,1,1,4,3,3
50192,2014,1,3,2.0,1,1,1,0,0,3
50194,2014,0,3,2.0,1,0,1,3,2,3
50195,2014,0,2,0.0,0,0,0,3,1,1
50196,2014,1,3,2.0,0,0,0,2,3,3
50200,2014,1,1,1.0,1,0,1,4,4,4
