RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
50001,2022,0.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0
50004,2022,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0
50008,2022,1.0,2.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0
50010,2022,0.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0
50011,2022,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0
50012,2022,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0
50013,2022,0.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0
50014,2022,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0
50019,2022,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0
50021,2022,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0
50027,2022,1.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,3.0
50028,2022,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0
50029,2022,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0
50030,2022,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
50032,2022,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
50033,2022,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0
50036,2022,0.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
50037,2022,0.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0
50038,2022,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0
50039,2022,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0
50040,2022,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0
50043,2022,1.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0
50046,2022,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0
50049,2022,1.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,4.0
50050,2022,1.0,4.0,3.0,1.0,0.0,1.0,3.0,2.0,3.0
50051,2022,1.0,3.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0
50053,2022,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0
50054,2022,1.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0
50055,2022,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
50057,2022,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0
50059,2022,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0
50060,2022,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0
50061,2022,1.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0
50062,2022,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0
50063,2022,1.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0
50064,2022,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0
50070,2022,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0
50072,2022,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0
50075,2022,0.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0
50076,2022,0.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0
50079,2022,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0
50080,2022,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0
50082,2022,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0
50084,2022,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0
50085,2022,0.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0
50086,2022,1.0,3.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0
50088,2022,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
50090,2022,0.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0
50091,2022,0.0,4.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0
50092,2022,0.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0
50098,2022,1.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0
50100,2022,1.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0
50101,2022,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0
50103,2022,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0
50106,2022,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0
50108,2022,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0
50110,2022,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0
50112,2022,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
50113,2022,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0
50115,2022,0.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0,3.0
50116,2022,0.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0
50118,2022,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
50119,2022,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0
50120,2022,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0
50123,2022,0.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
50124,2022,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
50125,2022,0.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0
50127,2022,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0
50128,2022,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
50129,2022,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0
50131,2022,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
50133,2022,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0
50134,2022,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
50135,2022,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0
50136,2022,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0
50137,2022,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
50138,2022,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0
50139,2022,0.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0
50141,2022,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0
50142,2022,1.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0
50144,2022,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0
50145,2022,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0
50146,2022,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
50147,2022,0.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0
50148,2022,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
50153,2022,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,4.0
50154,2022,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0
50155,2022,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0
50156,2022,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0
50157,2022,0.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0
50159,2022,0.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0
