RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
17,2007,0,2,3,0,0,1,0,0,4
20,2007,0,2,3,1,1,1,3,4,1
21,2007,0,0,3,1,1,1,0,0,0
27,2007,1,1,3,0,1,1,4,4,2
29,2007,1,1,1,0,1,1,4,4,3
31,2007,1,2,1,1,1,1,2,3,3
37,2007,0,3,3,0,1,1,1,3,4
39,2007,0,2,3,1,1,1,3,4,3
42,2007,0,1,2,0,1,1,3,3,3
43,2007,1,2,2,1,0,1,1,0,0
50,2007,1,2,2,1,0,1,3,2,3
51,2007,0,1,3,1,0,1,4,1,4
53,2007,0,2,3,0,1,1,0,0,3
56,2007,0,3,2,1,1,1,2,0,4
57,2007,0,2,2,1,0,1,3,2,4
62,2007,1,2,1,0,1,1,2,2,4
64,2007,1,4,0,0,1,1,4,3,3
65,2007,0,1,1,0,1,1,4,4,3
66,2007,1,3,1,1,0,1,4,4,0
67,2007,0,1,3,1,1,1,0,1,4
68,2007,1,3,3,1,0,1,3,4,2
69,2007,0,3,1,0,0,1,2,2,2
72,2007,0,1,1,0,0,1,0,4,3
73,2007,1,2,3,1,1,1,4,4,3
75,2007,1,0,3,1,1,1,1,1,4
76,2007,1,1,2,0,1,1,2,4,4
78,2007,1,1,2,0,0,1,4,4,4
79,2007,1,2,1,1,0,0,3,2,2
81,2007,0,2,1,0,1,1,0,0,3
84,2007,1,2,3,0,1,1,2,0,3
85,2007,1,2,2,1,0,1,3,4,1
88,2007,1,2,3,1,0,1,2,3,4
90,2007,1,0,3,1,1,1,3,0,4
92,2007,0,2,0,0,1,1,2,3,1
93,2007,1,3,3,1,0,0,4,4,1
94,2007,1,2,1,0,0,1,0,3,3
100,2007,1,0,3,1,0,0,0,0,0
101,2007,1,2,1,1,1,1,4,3,4
103,2007,1,2,2,1,0,0,2,1,4
105,2007,1,3,2,1,0,1,3,1,3
106,2007,0,1,3,1,1,1,1,1,4
107,2007,1,2,0,0,1,1,0,1,3
110,2007,1,3,3,0,0,1,4,4,4
111,2007,1,1,3,1,0,1,4,0,3
112,2007,1,3,1,1,1,1,3,2,3
114,2007,1,3,1,0,0,0,3,3,1
117,2007,1,1,3,1,1,1,2,2,3
119,2007,1,4,3,0,1,1,4,0,2
120,2007,0,2,2,0,1,1,3,4,4
123,2007,0,2,1,0,1,1,2,3,3
125,2007,1,2,3,1,1,1,3,4,2
127,2007,1,2,3,0,0,1,1,2,3
131,2007,0,2,3,1,0,1,1,2,1
134,2007,1,2,3,1,1,1,3,4,4
136,2007,0,2,1,0,1,1,2,2,2
137,2007,0,3,1,0,1,1,4,3,2
140,2007,1,4,1,1,1,1,3,3,3
142,2007,1,2,1,1,0,0,4,1,3
145,2007,0,1,3,1,1,1,2,0,4
146,2007,0,4,3,0,1,1,1,3,1
147,2007,1,2,2,0,1,1,2,2,4
149,2007,1,1,3,0,1,1,3,4,2
150,2007,0,2,3,1,1,1,0,0,3
152,2007,1,3,3,1,0,1,3,3,3
153,2007,1,2,3,1,1,1,2,2,3
155,2007,0,2,2,1,1,1,4,3,3
156,2007,0,1,1,1,0,1,4,0,3
157,2007,1,2,3,1,1,0,0,0,3
159,2007,1,3,1,0,1,1,0,0,4
162,2007,1,2,3,1,1,1,2,3,2
163,2007,1,3,3,0,0,1,0,2,4
168,2007,1,1,2,1,1,1,4,4,0
169,2007,0,2,1,0,1,1,2,3,3
172,2007,0,3,3,1,0,1,1,3,2
174,2007,0,2,1,0,1,1,3,2,2
176,2007,1,3,1,0,1,1,4,4,0
180,2007,0,2,3,1,1,1,4,3,3
181,2007,1,3,2,1,0,1,3,0,4
182,2007,0,3,3,1,1,1,3,1,4
185,2007,0,1,1,1,0,1,4,3,2
186,2007,0,2,3,1,0,1,0,0,4
190,2007,0,2,3,1,0,0,4,4,4
191,2007,0,4,3,1,0,1,4,4,4
193,2007,0,2,3,0,1,1,3,3,3
196,2007,0,2,2,1,1,1,3,3,3
199,2007,1,3,2,1,1,1,4,4,3
202,2007,1,3,0,0,1,1,3,1,3
203,2007,1,2,3,0,0,1,3,3,3
205,2007,0,4,3,0,0,0,3,3,3
207,2007,1,2,3,1,0,1,1,1,3
208,2007,1,3,3,1,1,1,4,3,3
209,2007,0,2,3,1,0,1,0,4,4
211,2007,1,2,3,1,1,1,1,4,4
212,2007,1,3,0,0,1,1,2,0,3
213,2007,1,3,3,0,0,1,2,0,0
215,2007,1,3,1,0,0,1,3,4,3
216,2007,0,1,3,1,1,1,0,3,0
219,2007,1,3,3,1,0,1,3,2,3
221,2007,1,3,3,1,1,1,1,0,4
222,2007,0,3,3,1,0,0,4,3,3
225,2007,1,4,1,1,0,0,3,1,1
226,2007,1,4,2,1,1,1,3,0,4
227,2007,1,2,3,1,0,1,4,4,2
228,2007,1,1,1,1,1,1,3,3,3
229,2007,1,3,1,1,1,1,3,0,4
231,2007,1,2,2,1,1,1,2,3,3
232,2007,0,2,3,1,0,1,1,0,3
236,2007,0,2,3,0,0,1,3,1,3
237,2007,0,1,3,0,0,0,2,1,3
238,2007,0,2,3,1,0,1,0,4,4
239,2007,0,2,1,1,1,1,0,1,3
240,2007,0,1,3,0,1,1,0,3,3
242,2007,0,2,3,0,1,1,3,3,4
243,2007,0,1,1,1,0,1,1,3,3
244,2007,0,2,3,1,1,1,2,2,3
245,2007,1,3,1,0,0,1,2,1,4
247,2007,1,2,3,0,0,1,2,3,1
248,2007,0,3,2,1,1,1,2,2,2
249,2007,1,4,3,1,0,1,3,4,4
250,2007,1,2,2,1,1,1,0,0,0
254,2007,1,3,3,1,1,1,0,3,1
258,2007,0,0,3,1,1,0,4,4,3
259,2007,1,3,1,1,0,1,3,3,4
261,2007,1,3,1,1,0,1,4,4,0
264,2007,1,3,3,1,1,1,3,3,4
265,2007,0,3,1,0,1,1,0,0,3
266,2007,1,3,3,1,1,1,4,3,3
267,2007,0,0,3,1,1,1,4,1,1
268,2007,0,2,3,0,0,1,4,4,4
269,2007,0,2,2,1,1,1,2,3,3
271,2007,1,4,3,0,0,1,4,3,3
272,2007,1,1,2,0,0,1,3,0,4
273,2007,1,4,0,0,0,1,2,2,4
275,2007,0,0,3,1,1,1,4,0,3
276,2007,0,4,3,1,1,0,4,0,4
277,2007,1,2,3,1,1,1,2,1,3
278,2007,0,3,1,0,1,1,4,2,4
279,2007,0,0,1,1,1,1,4,4,0
282,2007,0,3,1,1,1,1,4,2,3
283,2007,0,4,3,1,1,1,4,2,2
284,2007,0,4,1,1,1,1,1,0,4
285,2007,0,4,3,0,1,1,0,2,3
286,2007,0,0,3,1,1,1,3,4,3
292,2007,0,2,3,1,1,1,2,3,3
299,2007,0,2,3,1,1,1,0,0,4
300,2007,0,2,1,0,1,1,0,0,4
307,2007,0,1,3,1,1,1,2,3,3
310,2007,1,1,3,0,0,1,2,0,4
319,2007,0,2,3,1,1,1,0,0,4
327,2007,1,2,3,0,1,1,2,4,4
328,2007,0,3,3,1,0,0,0,4,4
331,2007,0,1,2,0,0,0,2,4,1
335,2007,0,1,1,0,0,1,0,0,0
336,2007,0,2,2,1,1,1,0,1,3
338,2007,1,2,2,0,1,1,0,0,4
341,2007,0,3,2,1,1,1,3,3,3
343,2007,0,1,2,0,1,1,1,2,3
346,2007,1,1,1,1,1,1,0,0,3
