RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
14,2002,1.0,8.0,3.0,1.0,1.0,1.0,3,3.0,3.0
16,2002,2.0,1.0,3.0,0.0,1.0,1.0,1,3.0,5.0
18,2002,2.0,4.0,2.0,1.0,1.0,1.0,3,5.0,5.0
19,2002,2.0,8.0,3.0,0.0,1.0,1.0,4,3.0,4.0
20,2002,1.0,4.0,2.0,1.0,0.0,1.0,4,5.0,4.0
21,2002,2.0,6.0,3.0,0.0,0.0,0.0,5,5.0,5.0
23,2002,2.0,8.0,2.0,1.0,1.0,1.0,5,5.0,5.0
25,2002,2.0,8.0,2.0,0.0,1.0,1.0,4,5.0,5.0
26,2002,1.0,8.0,3.0,1.0,1.0,1.0,5,5.0,1.0
27,2002,1.0,8.0,1.0,1.0,1.0,1.0,5,5.0,4.0
28,2002,1.0,8.0,3.0,1.0,1.0,0.0,4,4.0,4.0
31,2002,1.0,8.0,3.0,1.0,1.0,1.0,5,5.0,3.0
33,2002,1.0,3.0,3.0,1.0,0.0,1.0,1,1.0,5.0
35,2002,1.0,8.0,1.0,1.0,1.0,1.0,5,5.0,4.0
36,2002,1.0,4.0,0.0,0.0,0.0,1.0,3,3.0,3.0
37,2002,1.0,4.0,1.0,1.0,0.0,1.0,5,5.0,4.0
38,2002,2.0,8.0,2.0,1.0,1.0,1.0,4,5.0,5.0
39,2002,2.0,3.0,1.0,1.0,0.0,1.0,5,4.0,2.0
40,2002,1.0,6.0,2.0,1.0,1.0,1.0,5,3.0,5.0
41,2002,1.0,8.0,3.0,1.0,0.0,1.0,5,5.0,1.0
42,2002,1.0,2.0,2.0,1.0,1.0,1.0,5,1.0,5.0
44,2002,2.0,4.0,1.0,0.0,0.0,1.0,5,5.0,4.0
45,2002,1.0,8.0,3.0,0.0,0.0,0.0,5,4.0,3.0
47,2002,2.0,1.0,3.0,1.0,1.0,1.0,2,4.0,5.0
49,2002,1.0,4.0,1.0,1.0,1.0,1.0,2,1.0,5.0
50,2002,1.0,5.0,3.0,0.0,1.0,1.0,4,5.0,5.0
52,2002,1.0,8.0,3.0,0.0,0.0,1.0,2,1.0,5.0
53,2002,1.0,3.0,1.0,0.0,1.0,1.0,3,5.0,4.0
54,2002,2.0,8.0,2.0,1.0,1.0,1.0,5,5.0,3.0
55,2002,2.0,4.0,1.0,0.0,1.0,1.0,5,3.0,4.0
56,2002,2.0,3.0,3.0,0.0,0.0,1.0,4,3.0,4.0
59,2002,1.0,8.0,1.0,0.0,1.0,1.0,4,5.0,4.0
60,2002,1.0,8.0,3.0,1.0,1.0,1.0,2,3.0,2.0
61,2002,2.0,8.0,2.0,1.0,1.0,1.0,4,4.0,2.0
62,2002,1.0,8.0,1.0,0.0,0.0,1.0,3,2.0,3.0
63,2002,1.0,2.0,3.0,1.0,1.0,1.0,4,5.0,4.0
64,2002,2.0,8.0,3.0,0.0,1.0,1.0,4,4.0,4.0
65,2002,2.0,4.0,3.0,0.0,1.0,1.0,5,5.0,3.0
66,2002,1.0,3.0,3.0,0.0,1.0,1.0,3,4.0,4.0
