RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
50001,2018,1,1,,1,1,1,1,1,5
50002,2018,1,2,2.0,0,1,1,5,5,4
50003,2018,2,1,,1,1,1,2,3,5
50004,2018,1,8,2.0,0,1,1,3,3,3
50005,2018,2,4,2.0,0,0,1,4,5,2
50006,2018,2,2,2.0,0,1,1,3,5,5
50007,2018,1,2,,-9,-9,-9,-9,-9,-9
50008,2018,2,5,2.0,0,0,1,5,5,2
50009,2018,2,3,0.0,0,1,1,2,5,1
50010,2018,2,2,1.0,1,1,1,2,5,1
50011,2018,2,8,2.0,1,1,1,2,2,4
50012,2018,2,2,,1,1,1,1,2,5
50013,2018,1,8,0.0,0,1,1,3,2,4
50014,2018,2,5,1.0,1,1,1,5,5,2
50015,2018,2,8,1.0,1,1,1,1,4,5
50016,2018,2,8,,0,0,0,4,4,4
50017,2018,1,8,,1,1,1,2,1,5
50018,2018,1,4,,0,0,1,3,3,3
50019,2018,1,8,0.0,0,0,0,1,1,1
50020,2018,2,4,,1,0,1,5,5,4
50021,2018,2,4,2.0,1,0,1,5,5,4
50022,2018,1,3,1.0,0,1,1,2,2,5
50023,2018,1,8,,1,1,1,4,4,4
50024,2018,2,6,2.0,1,0,1,4,5,5
50025,2018,2,8,,1,1,1,3,5,4
50026,2018,1,8,2.0,1,1,1,1,3,3
50150,2018,2,2,2.0,1,1,1,3,3,3
50151,2018,2,5,1.0,1,1,1,2,3,2
50152,2018,2,5,,0,1,1,4,1,5
50153,2018,2,4,1.0,1,0,0,5,5,4
50154,2018,1,3,0.0,0,0,1,4,5,4
50155,2018,2,8,,1,1,1,1,4,5
50156,2018,1,3,1.0,1,0,1,1,2,5
50157,2018,2,8,,1,1,1,5,3,5
50158,2018,1,3,0.0,0,1,1,1,-9,-9
50159,2018,2,4,2.0,0,0,1,4,3,5
50160,2018,2,3,,1,1,1,2,3,5
50161,2018,1,4,,1,1,1,-9,-9,-9
50162,2018,2,4,,0,1,1,-9,-9,-9
50163,2018,1,8,2.0,1,1,1,-9,-9,-9
50164,2018,1,8,1.0,1,1,1,1,1,5
50165,2018,1,3,2.0,0,1,1,4,5,5
50166,2018,2,5,2.0,1,1,1,4,4,4
50167,2018,2,8,,1,1,1,3,5,4
50168,2018,1,3,2.0,1,1,1,4,4,4
50169,2018,1,3,,1,1,1,3,4,2
50170,2018,1,8,1.0,1,1,1,3,1,5
50171,2018,1,4,2.0,1,1,1,5,4,2
50172,2018,-9,4,0.0,0,1,1,5,5,4
50173,2018,1,3,1.0,1,1,1,3,4,4
50174,2018,2,3,1.0,0,0,0,1,5,2
50175,2018,1,3,1.0,1,0,1,1,4,4
50176,2018,2,4,0.0,0,1,1,4,5,4
50177,2018,-9,8,1.0,1,1,1,3,3,3
50178,2018,1,8,0.0,0,1,1,5,4,4
50179,2018,1,8,2.0,1,1,1,2,4,4
50180,2018,1,3,0.0,0,1,1,1,3,4
50181,2018,1,3,1.0,1,1,1,1,3,4
50182,2018,1,1,1.0,1,1,1,1,1,5
50183,2018,1,-9,-9.0,-9,-9,-9,-9,-9,-9
50184,2018,1,8,1.0,1,1,1,1,1,5
50185,2018,1,2,2.0,0,1,1,4,1,4
50186,2018,2,4,2.0,1,1,1,3,3,4
50187,2018,1,2,,-9,-9,-9,3,3,3
50188,2018,1,4,1.0,1,1,1,4,4,4
50189,2018,2,8,2.0,1,1,1,5,5,3
50190,2018,1,4,,1,1,1,2,4,4
50191,2018,1,3,1.0,0,1,1,2,1,3
50192,2018,2,4,1.0,1,1,1,2,4,4
50193,2018,1,8,1.0,1,1,1,1,1,5
50194,2018,1,3,2.0,1,1,1,4,3,-9
50195,2018,2,4,2.0,0,1,0,5,5,2
50196,2018,2,5,0.0,0,1,0,5,5,5
50197,2018,1,3,1.0,1,1,1,2,3,4
50198,2018,1,5,1.0,1,1,1,5,5,5
50199,2018,2,8,,1,1,1,2,4,5
50200,2018,2,4,1.0,1,1,1,3,4,4
50201,2018,1,3,,1,1,1,3,3,3
50202,2018,2,2,2.0,1,1,1,2,1,5
50203,2018,2,8,2.0,1,0,1,3,1,5
50204,2018,-9,4,,1,1,1,3,2,4
50205,2018,1,8,,0,1,1,3,3,3
50206,2018,1,3,2.0,1,1,1,3,1,5
50207,2018,2,5,2.0,1,1,1,3,3,4
50208,2018,2,4,0.0,0,1,1,3,2,4
50209,2018,2,8,,1,1,1,4,3,3
50210,2018,2,4,,1,1,1,5,4,2
50211,2018,-9,3,2.0,1,1,1,-9,-9,-9
50212,2018,2,4,1.0,1,1,1,2,1,5
50213,2018,1,3,1.0,0,1,1,5,5,5
50214,2018,2,4,1.0,0,1,1,5,4,2
50215,2018,2,2,2.0,1,1,1,1,3,4
50216,2018,-9,8,2.0,0,0,1,4,3,2
50217,2018,1,8,,1,0,1,2,2,2
50218,2018,2,4,1.0,1,1,1,4,2,4
50219,2018,1,8,1.0,1,1,1,1,3,3
50220,2018,2,4,2.0,1,1,1,4,4,5
50221,2018,1,3,1.0,0,1,1,2,3,4
50222,2018,2,4,1.0,1,1,0,2,2,4
50223,2018,2,5,1.0,0,1,1,4,4,4
50224,2018,1,5,1.0,1,1,1,-9,-9,-9
50260,2018,1,3,1.0,1,1,1,4,1,5
50261,2018,1,8,1.0,1,0,1,4,2,4
50262,2018,2,4,2.0,0,1,1,-9,-9,-9
50263,2018,1,8,1.0,1,0,1,3,2,5
50264,2018,1,8,,1,1,1,3,4,5
50265,2018,2,5,2.0,1,0,1,4,5,2
50266,2018,1,2,0.0,0,1,1,5,4,2
50267,2018,2,5,2.0,0,1,0,-9,-9,-9
50268,2018,2,2,1.0,1,1,1,2,4,4
50269,2018,2,8,,1,1,0,5,4,3
50270,2018,1,2,2.0,1,0,1,2,3,4
50271,2018,1,8,2.0,1,1,1,2,4,4
50272,2018,2,4,1.0,0,1,1,4,4,4
50273,2018,2,2,,1,1,1,1,4,4
50274,2018,2,3,,1,0,1,1,4,4
50275,2018,1,5,1.0,0,1,1,-9,1,5
50276,2018,2,8,1.0,1,1,1,5,5,3
50277,2018,1,8,1.0,1,1,0,2,1,5
50278,2018,1,1,,0,1,1,4,4,4
50279,2018,2,8,,0,1,1,4,5,4
50280,2018,2,4,2.0,1,1,1,4,4,4
50281,2018,1,3,1.0,1,1,1,2,4,4
50282,2018,1,8,1.0,1,1,1,3,1,5
50283,2018,2,3,1.0,1,0,1,1,2,4
50284,2018,1,8,1.0,1,1,1,5,1,4
50285,2018,2,8,1.0,1,1,1,3,5,3
50286,2018,1,3,,1,0,1,1,1,5
50287,2018,1,2,2.0,1,1,1,3,5,5
