RESPONDENT_ID,V1_x,SEX,POL_BELIEFS,NUM_SIBS,BR_SR_inhouse,FATHR_PRES,MOTHR_PRES,LONELY,WISH_MORE_FRNDS,USLLY_FRNDS
1,2011,2.0,4.0,,0.0,0.0,1.0,1.0,1.0,5.0
2,2011,1.0,8.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0
3,2011,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,5.0
4,2011,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0
5,2011,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0
6,2011,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0
7,2011,1.0,,,1.0,1.0,1.0,1.0,,
8,2011,1.0,8.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0
9,2011,1.0,6.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0
10,2011,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0
11,2011,2.0,8.0,,1.0,1.0,1.0,1.0,4.0,3.0
12,2011,2.0,3.0,1.0,1.0,0.0,1.0,3.0,5.0,5.0
13,2011,2.0,8.0,,1.0,1.0,0.0,3.0,3.0,3.0
14,2011,2.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0
15,2011,2.0,8.0,,1.0,1.0,1.0,1.0,1.0,5.0
16,2011,1.0,8.0,1.0,0.0,1.0,1.0,2.0,4.0,3.0
17,2011,2.0,2.0,,1.0,1.0,1.0,1.0,4.0,5.0
18,2011,2.0,8.0,,,0.0,1.0,2.0,1.0,1.0
19,2011,2.0,3.0,,0.0,1.0,1.0,3.0,4.0,4.0
20,2011,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0
21,2011,2.0,8.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0
22,2011,2.0,,,1.0,0.0,1.0,,,
23,2011,2.0,8.0,2.0,0.0,1.0,1.0,,,
24,2011,2.0,,1.0,0.0,1.0,1.0,,,
25,2011,2.0,8.0,,1.0,1.0,1.0,1.0,4.0,5.0
26,2011,1.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0
27,2011,2.0,3.0,,1.0,1.0,1.0,2.0,4.0,3.0
28,2011,2.0,8.0,,0.0,1.0,1.0,3.0,4.0,4.0
29,2011,2.0,,1.0,0.0,1.0,1.0,2.0,2.0,4.0
30,2011,2.0,8.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0
31,2011,2.0,,,0.0,1.0,1.0,1.0,4.0,5.0
32,2011,2.0,3.0,,1.0,1.0,1.0,4.0,4.0,5.0
33,2011,2.0,8.0,,1.0,1.0,1.0,2.0,3.0,4.0
34,2011,2.0,8.0,,0.0,0.0,1.0,2.0,3.0,4.0
35,2011,1.0,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
36,2011,2.0,3.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0
37,2011,1.0,8.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0
38,2011,2.0,8.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0
39,2011,1.0,8.0,2.0,1.0,0.0,1.0,1.0,1.0,
40,2011,1.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,4.0
41,2011,2.0,8.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0
42,2011,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,4.0
43,2011,1.0,3.0,,0.0,0.0,1.0,5.0,5.0,3.0
44,2011,2.0,8.0,,1.0,0.0,0.0,1.0,1.0,1.0
45,2011,,,1.0,0.0,,,,,
46,2011,2.0,3.0,,0.0,1.0,1.0,,,
47,2011,1.0,2.0,,0.0,0.0,1.0,1.0,1.0,2.0
48,2011,2.0,8.0,,1.0,0.0,1.0,,,
49,2011,1.0,,1.0,1.0,1.0,1.0,,,
50,2011,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0
51,2011,1.0,4.0,,1.0,0.0,1.0,3.0,4.0,3.0
52,2011,2.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0
53,2011,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0
54,2011,2.0,8.0,,0.0,1.0,1.0,1.0,5.0,5.0
55,2011,1.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0
56,2011,2.0,4.0,1.0,1.0,0.0,1.0,4.0,,
57,2011,2.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0
58,2011,1.0,5.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0
59,2011,1.0,8.0,,1.0,1.0,1.0,,,
60,2011,2.0,8.0,,1.0,1.0,1.0,1.0,5.0,2.0
61,2011,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
62,2011,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0
63,2011,1.0,4.0,,1.0,0.0,1.0,3.0,3.0,4.0
64,2011,2.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,
65,2011,2.0,3.0,,1.0,1.0,1.0,2.0,3.0,3.0
66,2011,,,,1.0,,,,,
67,2011,1.0,8.0,,1.0,0.0,1.0,1.0,5.0,5.0
68,2011,1.0,8.0,,1.0,0.0,0.0,5.0,3.0,1.0
69,2011,2.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0
70,2011,1.0,3.0,,1.0,0.0,1.0,2.0,3.0,4.0
71,2011,2.0,8.0,,1.0,0.0,0.0,3.0,3.0,3.0
72,2011,1.0,,1.0,0.0,,,,,
73,2011,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0
74,2011,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0
75,2011,2.0,2.0,,1.0,1.0,1.0,4.0,5.0,1.0
76,2011,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0
77,2011,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
78,2011,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0
79,2011,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,5.0
80,2011,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,5.0
81,2011,1.0,3.0,,1.0,1.0,1.0,2.0,4.0,5.0
82,2011,2.0,2.0,,0.0,1.0,1.0,1.0,2.0,5.0
83,2011,1.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,5.0
84,2011,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0
85,2011,1.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0
86,2011,1.0,3.0,,1.0,1.0,1.0,3.0,3.0,4.0
87,2011,,2.0,,1.0,1.0,0.0,3.0,3.0,3.0
88,2011,2.0,4.0,,1.0,1.0,1.0,2.0,3.0,2.0
89,2011,2.0,2.0,,1.0,0.0,1.0,1.0,1.0,5.0
90,2011,1.0,8.0,2.0,0.0,1.0,1.0,5.0,3.0,4.0
91,2011,2.0,5.0,,1.0,1.0,0.0,2.0,4.0,4.0
92,2011,2.0,4.0,2.0,1.0,0.0,1.0,4.0,4.0,2.0
93,2011,1.0,2.0,,1.0,0.0,0.0,,,
94,2011,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,5.0
95,2011,1.0,3.0,,1.0,1.0,0.0,2.0,1.0,5.0
96,2011,2.0,3.0,,1.0,1.0,1.0,3.0,2.0,5.0
97,2011,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,5.0
98,2011,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,5.0
99,2011,1.0,8.0,,0.0,1.0,1.0,3.0,3.0,3.0
100,2011,2.0,8.0,,0.0,1.0,1.0,2.0,4.0,4.0
101,2011,1.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0
102,2011,2.0,3.0,,,0.0,1.0,2.0,5.0,4.0
103,2011,1.0,8.0,,1.0,1.0,1.0,1.0,2.0,5.0
